text,label
"natürlich probleme verursacher videokameras schwimmbad schuß losgeht nackt beobachtung stehen ausweiskontrollen konsequent personengruppen badebetrieb ausschließen verstößt stimmt stören badebetriebes	",1
"pauschale für rentner hausfrauen anhänger gehören hölle	",1
"herr baumann sofortigen ruhestand entlassen wäre	",1
"airbus sicherheitsausstattung ausrüsten innenministerium für finale abschiebung islamisten gefährdern sonstigen kriminellen asylforderern verfügung stellen	",1
"https https	",1
"klimahysteriker dringende deutliches zeichen zukunft auto stehen verzichten flugreisen trennen handy spielekonsole pc unnötigen dingen ressourcen verschwenden	",1
"verstehe verwunderung hitzkopf erwarten geist wirsch frisur übrigens amerikanischen vorbild	",1
"deutschen sterben eh politik sorgt fleißig dafür deutschen problem daß gemeinde islamisiert	",1
"esel wären schlecht	",1
"frühere jetztige summe schlimmer alten spd ab treuhand	",1
"passt möchte gerne länger hierbehalten https	",1
"großartig fehlte oktoberfest abgesagt leid jahren jahr jahr unglaublich ischias erwischst beginn zweiten monats ständig hause lese artikel artikel gefunden https ischias	",1
"verlogen zeigt foto greta datenschützer stefan brink entblödet vermummten feiglinge schutz zeigt datenschützer brink fdp unterstützt grünen demaskiertes gesicht	",1
"schischaschong shishabars scheisse für lunge gesundheit remscheid überall zugelassen urgesunden dönerbuden deutschland frisst raucht tot dumm stroh	",1
"großartige rede alice weidel https	",1
"dreher überschrift wirtschaft warnt wäre	",1
"optisch alternative realitätsfern antworten gewichten optik bewertungmechanismus zweifelt ansehen	",1
"für clan diesmal türken libanesen sonstiges deutschland benehmen	",1
"muslimischen glaubens passen türkei	",1
"fifa korruption für mittlerweile paris eiffelturm	",1
"spätestens gehört homosexuellität ton könnte ungeprüften teilqualifikation sprechen demographische entwicklung ungunsten homosexuellen verlaufen	",1
"deutschland islamischer schuld	",1
"betrunkene halbstarke randalieren suff prügeln teil tradition hmmm integration stattfindet leute erstmal unsitten gastgeber übernehmen nächstes beugehaft für deutsche randalierende säufer beste bayer akohol nahrungsmittel zählt menschen suff getötet verkehrsminister	",1
"fordere linie astreinen deutschunterricht für grundschüler keltek schafft deutschland ab kreisen nächster schritt glockenläuten christlicher kirchen ruf muezzin über stadtteilen wien gestoppt	",1
"hörte wdr venedig verlangt eintritt stadt eintritt verlangt zb sehenswürdigkeiten wdr mg eintritt bezahlt sturen beharrlichen esel politik vorm minto anzuschauen über bürger handeln	",1
"coronavirus menschheit sintflut zeus schicksal menschheit besiegelt schlimmer zeus persönlich virus verwandelt https	",1
"problem fc bayern chef hoeneß gottgleich charakter wohltäter herauf stilisiert realität	",1
"mädchen ne fleischwurst schwindsucht für bißchen ruhm verstümmeln	",1
"	",1
"herbert sommer dienstag märz uhr naiv für https	",1
"einsperren schaden anrichten können	",1
"spd plant hilft deutschland reinster linkspopulismus scheele betont großen ungerechtigkeit führt leistung honoriert beruflich unvollendete kühnert raub taschen leistungsträger überleben	",1
"damen reiz halt reizgas	",1
"https	",1
"leserbrief zensur mittag	",1
"treffen üblichen wichtige schurkenstaaten fehlen russland türkei china brasilien	",1
"sinn maßnahmen aggressiven typen gast gewinnen saufen anspruchsvoller nüchtern kohle höschen	",1
"geschieht arroganten überheblichen deppen dfb eh amateurniveau schaue lange länderspiele vollkommen uninteressant beste endgültig abgestiegen holland gewonnen karma is a bitch	",1
"für peinlicher schmierenkomödiant hoffentlich vorkasse für auftritt arena vereinbart spieler gehälter einklagen müssen duisburg froh	",1
"deutschland ach stimmt herr scholz sucht dachboden oma europäische lösung für digitalsteuern https dram https	",1
"krass ltu gründerfamilie unterstützt verkappte nazis hätte geglaubt dachte hätten ausgesorgt wären	",1
"frag herrschaften abstrusen ideen bekommen welt eh positiven dingen kinder negativen figur heilen welt reißen gnädige wünschen nächsten hirnregen schirm vergessen	",1
"jüdische bürger dürfen schweinefleisch essen gerechtfertigt inhaltsangaben speisen stehen dürfen juden tafeln moslems	",1
"republikaner kriegsverbrecher trump amt jagen mumm für republikaner armselige horde krakelender	",1
"reicht abwärtstrend cdu hauptsächlich verschuldet hau ab ruhestand europäischer seenotrettung faselt meint deutschland afrikaner aussicht asyl aufnehmen zurückzubringen lange salvini richtigen verschifft wirtschaftsflüchtlinge gruppen männern zurück afrika	",1
"völlig hirnrissig anzunehmen fahrzeug marke aufrecht melcher großaspach vergrößerung ringen besitzer nachname vokale wildfremden tanke verliehen verleiht tussi halterhaftung holland frankreich	",1
"lösung schlagen für kriminelle pack welt gelsenkirchen hbf begriff für breitscheidplatz	",1
"typische deutsche schandjustiz mörder schlächter roben deutsche justiz laufen nestbeschmutzer dafür uralte menschen dienst gezwungen selsbt erschossen hätte zugeteilten wachaufträge erfüllt hätten gehängt	",1
"geld kopf gestiegen gehirn vernebelt prolet prolet	",1
"diekoalition klimaziele verfehlt haarsprayverbauch sorry unqualifiziert freundlichste steuererfinderin handelt sogenannten antiarbeitsplatzpolitik regierung https	",1
"fragestunde dagdelen konfrontiert merkel stoppen waffenexport saudi arabien antworten https konz licht wahrheit schmerzlich menschen augen fest	",1
"heizt klum schwachsinn reis thema	",1
"gestalten teufel jagen glück laufende meter	",1
"super studie zitat satz menschen wichtige entscheidungen gesellschaft führungspersonen überlassen stimmten angaben für volksabstimmungen parteiprogramm bullshit veröffentlich garantiert studie steuergeldern	",1
"fängt rpo neutral kommentarforum artikeln öffnen	",1
"schlepperschiffe ausgangshafen anlanden dürfen länder offenbar ausgesandt billigsklaven europa schaffen	",1
"positiv negativ all namen gehören deutschen geschichte würde natürlich andersdenkenden schlimmes wünschen juden darüber nachdenken ländern gelitten negative image deutschen ausland grund vorgänge nazi regime	",1
"dämlich düsseldorfer verkehrspkaner erzeugt stau ausstoß de facto alternative für pendler auto u d aggression bewegen bahn infrastruktur völlig marode schuss los für planer beteilgten	",1
"medienhafen angebunden besten https	",1
"jahren vogelhäuschen borussia bvb werder kaufen jva willich hergestellt über vertrieben	",1
"glückwunsch rp gewünscht artikel mehrheit mobilisiert beiträgen ignorieren komplett vergangenen wochen richtiggestellt geklärt inhalt überflüssigen artikels sorgen über geisteszustand scheinbaren mehrheit leserschaft irreführenden	",1
"fernsehbericht zdf über islamische haßprediger interview zuständigen innenministerium ließ glauben irrenastalt früherer zeiten deutschland ausgedehnt politiker liegen abteilung für schwersten fälle großteils unheilbar	",1
"akk möglich vorsitz cdu niederlegen problem fragwürdigen aussagen anschließendem zurück rudern entfernt grüne zweig wort goldwaage gelegt zusätzlich probleme bw groß licht tunnel zusehen wäre für cdu beste	",1
"holen land tasche sitzen verdrängen düsseldorf über muttersprache deutsch über restkann gedanken deutschland tore v kommem	",1
"dämlich iaa stehen batterieautos ökos gerne straßen	",1
"böhmermann hält für genie wirklichkeit aufgeblasen narzisstisch natürlich erdogan absichtlich beleidigt beleidigt glaubt für dumm verkaufen können erdogan mögen böhmermann abgezogen lustig kunst wichtigtuerei beifall heischend gestutzt	",1
"unglaublich ideen üben briten für zeit brexit ratten vorhanden armen eichhörnchen braten fett riesenklumpen kanäle verstopft appetit briten essen thema für	",1
"zdf video teletext kapitänin rackete begründet engagement für flüchtlinge moralischen verpflichtung privilegierten leben erwachsen weiß deutsch reichen land geboren richtigen italiens innenminister matteo salvini twitterte daraufhin weiß reich deutsch losziehen italien eier hilf kindern	",1
"jawoll müssen islam anpassen verhüllt herumlaufen mädchen burka hosen schritt kniekehlen hängt probleme	",1
"endlich ehrbarer mitarbeiter cia erlöst welt	",1
"geld für zentralrat juden für jahr übel schlägt fass boden rentner faust linke auge rechte wundern menschen richtig durchblicken können rechten auge kanns nachvollziehen	",1
"amine harit birne füßen	",1
"na schwarze sportler benachteilgt rassismus konfrontiert	",1
"komisch fällt glatt prinz kettensäge ölpreis kriegsgefahr waffenlieferungen für saudischen despoten donald gump mächtig kreide schauen saudische äh geheimdienstmann gerettet ausplaudert	",1
"wirtschaftsexperten warnten narzisst nunmal hören irrtum einräumen draum spatzenhirn einzige konsequenz daß berater austauscht speichellecker munde redet einzigen outsider position teilt	",1
"schafsköpfen hört spaß illegale schlachten werke hoffentlich richtig gegangen zugewanderte illegale schlachterei für halal fleisch fleisch schlachten kontrolliert fachkundiges personal antibiotikum denke illegalen schlachterei passiert	",1
"youtuber blogger vlogger influencer für berufsbilder selbsternannte fremdgesteuerte besserwisser	",1
"unbestätigten gerüchten würden badegäste früher schwimmen könnten migrantenbanden angepöbelt gerüchte	",1
"ausnahmen häufiger stolpere über satz klingt	",1
"merkel fehler klima rücken betrug millionen bürger unterstütz tag monat sicherheit bürgern egal ansicht bürger egal bürger möglichkeit gestalt los wählt merkel merkt	",1
"nachtrag reichsgasse drehort schimanski hart limit https	",1
"demnächst brauche integrationskurs hohen zahl muslimen nrw ironie	",1
"rumänen deutschland wählen	",1
"aufmärsche lange zeit deutschland deutschland über könnten musikalisch	",1
"geister staat flüchtlingskrise laufend versagen würde gäbe gespenster empfehle dringend geistesaustreiber schicken klan nähe afd rücken paranoide züge	",1
"cdu spd csu grüne betrügerparteien	",1
"	",1
"geschieht trumpel planet unbewohnbar nachteil usa	",1
"oh aufheulen wären mehrzahl zeit ärmchen stramm hochgereckt hätten	",1
"bernd wechselt ungestört thema über herzuziehen kommentatoren passiert rausgefiltert foren ernannten meinungsführer gesinnungsgenossen für meinung grünlinke ideologie diffamieren beklagen zunehmend meinung dürften erstaunlich	",1
"spannenden reportagen stockt interessieren leser atem während gesamten artikels gefährlich außer leser wenigsten lieber herr kellermann verantwortung für unfall möchten schuldlos übernehmen ab geschreibsel einstellen alternativen tätigkeit	",1
"ddr wahren kriminellen sitzen berlin kölner rathaus holen kriminellen welt mieten gasthäuser überhöhten preisen horitzky beispiel cdu filz	",1
"ach hitler staatskanzlei hoffentlich demokratischen parteien diesmal wachsamer	",1
"ideologisch verbohrten linken selbsternannten unterschied rechtsextrem hinbekommen geistigen minderleister für voll zurechnungsfähig	",1
"internationale seerecht eindeutig piraten dürfen erschossen für	",1
"menschenschlächter land anhänger erbärmlich degeneriert	",1
"interview hr maaßen gezeigt sachverstand interview fr merkel fremde hilfe durchstehen intelligenz muß dummheit unbeschadet regieren hr bröcker richtige für rp	",1
"sogenannte organisation peta verrückte extremisten geblendet hilft tieren wäre tier wildbahn passiert können selbsternannten tierschützer fakten akzeptieren handelt natürlichen kampf rahmen sozialisation wunden verheilen lärm anonyme petitionen können leute natürlich	",1
"afd michaels ariernachweis	",1
"versteh überhaupt gros foristen überhaupt forum rp tipp rp für rheinische post für rechtspopulismus suhlen tichys tunnelblick norbert sinofzik rheinstadt	",1
"steuer frauenquote dax konzernen	",1
"spitzenvertreter deutschen leitkultur geistige armut widerlichen kommentare präsentieren rpo mitteilen kommentare beitrag gesperrt	",1
"arme tommy für euronen leisten pünktlich interviewtermin rp handgelenk https	",1
"preis für unsinnigsten lächerlichsten forumsbeitrag kandidat für wettbewerb	",1
"luftpumpe sozialdemokraten gesprochen maas lieber angelina jolie scholz dauergrinser froh verantwortung übernehmen müssen ups unterschätzen charismas arme sozialdemokratie andrea nahles spd große volkspartei	",1
"regen unds über moppenvolk reingeholt plötzlich spruch tür für massen aufgemacht schaffen vergessen polizei sorry armen schweine ausbaden dürfen	",1
"laschet	",1
"beitrag fehlt stillschweigend entsorgt erheblicher kritik angekommen	",1
"freitag bekam arbeitslos möchte studie woche hart gearbeitet verdient studieren website zusätzliche fakten	",1
"super bringt leute gehirn	",1
"herr laschet schoßhündchen merkel äußerung migrationspsakt zeigt fundierte nachvollziehbare meinung plappert interesse merkel völlig bezug sorgen nöten interessen menschen land herr laschet weiß migrationspakt	",1
"wage bezweifeln insassen migrationshintergrund überhaupt kalauer verstanden möchtegern türke bülent ceylan	",1
"seehofer weichei dampfplauderer umfaller schwacher koalitionspartner csu mensch brauchtum können pflegen	",1
"ergebnis ändert afd helfen flüchtlingen herr	",1
"debile vorschlag diesmal scheitern flughafen antisemitismus extra umbenannt geheimnis union	",1
"richtig langen artikel geschrieben herr rinke ehrlich teil thermomix haushalt kleine auswahl töpfen pfannen bratutelsilien beste hausfrau zaubert leckersten familienessen regelmäßig für teureres geld neueste bescheuert bescheuert	",1
"mauern kriminelle migranten privatjet nichtmal travel ban	",1
"doktorarbeit papier echt behördliches dokument wider wissen korrupten ländern ausgestellt wahrheit für profi fußballspieler schalke aufsichtsräte moral für normalen bürger revolution	",1
"migrationshintergrund völlig egal zusammenleben passen häufiger fallen halt unangenehm zeitgenossen raum tagen lüttich belgien dachte basar nahen osten gelandet zukunft europa	",1
"ter stegen trotz herausragender leistungen ewig warten müssen nummer ablösen leistungen mittlerweile abo löw treu diensten ter stegen menschlich überhaupt für menschlich widerling sportlichen leistung müsste nummer srin herr löw	",1
"knobloch mißbraucht gedenkfeier bayrischen landtag hetze afd realitätsverweigerin wäre höflich ausgedrückt angesichts zahlreichen islamistischen morde messerattacken land stell alte dame herz blutet frauen kinder leiden schweigen afd ecke nazis stellen läßt worten entschuldigen morbide charme verfalls	",1
"geschis	",1
"steuer muslimen gezahlt für muslime gemeinschaftliche zwangsabgabe möglichkeit	",1
"lehr deie abteilung marketing diecke putz klopfen klauen eier klauen punkte nix punkte eier hose	",1
"antisemitismus öffnet grenzen für asylsuchende antisemitismus muttermilch aufgesaugt	",1
"wünsche jährigen mädchen vollständige heilung hoffe für schlimmen entstellungen massiven brandverletzungen vorkommen sogenannten syrischen flüchtling angeht packt blanke zorn über ar loch über unfähigkeit politikerdarsteller gesindel land entfernen bevölkerung	",1
"für hunde katzen kleintiere tierheimen deutschland infos für anschaffung tieres	",1
"präses usa güte rhetorik drittklässlers tituliert lüge schlammwerfer frage stellen größeren schlammklumpen füßen	",1
"franz jaffa ernst leute müssen verkehr gezogen	",1
"hellste kerze torte tönnies für schalke scheint reichen fans leid	",1
"herrn kutschaty wäre lektüre austrittserklärung empfehlen https	",1
"tochter wohlhabenden hamburger hoteliersfamilie passt lehfeldt ideal vorsitzenden echte beziehung augenhöhe herr lindner appetit frischfleisch	",1
"schutzmacht leute bauerntrampel eifel richtig gearbeitet seeheimer kreis herbert frahm karriere geld pleitier millionär würselen vertreter gazprom zunächst rein schneller raus unreifen pampersbubi kk spd zeit verschlafen schlimmer schuß gehört	",1
"altgewordene labertasche angeblich heimliches ehrenmitglied sprach großes wort kinderfasching	",1
"dummschwätzer ausdruck jugend für menschen taten dumm schwätzen scheint voraussetzung für ministeramt	",1
"schmeißt selbstgefälligen schwafler endlich raus reicht rp auffordern öffentlich verein dafür sorgen hecking platz räumt rückrunde schande verantwortung trägt sture eitle lernwillige	",1
"unerhörter vorgang geäußert mr bolzonaro geziemt dududududu	",1
"erbärmlich perfide weise über indoktrinierung kindern verbreitet	",1
"oh welt zittert clown kamera fundierten hablbwissen pauschale straßenschläue umgangssprache nennt einfachen antworten	",1
"aktueller armut flüchtlinge eindrucksvoll hand kaugummi bällen erklärt migrationsbefürworter anschauen https	",1
"neinneinnein remscheid verschwende lebenszeit unrealisierbarem themenschrott beamer enterprise bauen halluzinogenen unnützen schmarrn für	",1
"majordomus stelle los wäre idioten schwimmbädern tatsächlich rechtsradikale glatzköpfe springerstiefeln wären würden würde gestehe klammheimliche freude über anwachsen fälle verheimlichen nix	",1
"togalitärer klimaschutz gefragt nazi schuld	",1
"staatsfunk verkündet täglich sinkende arbeitslosenzahlen stehen vollbeschäftigung deutschland leben besten ebendiesem zeiten unzufriedenen jammern daß trotz vollzeit lebensunterhalt bestreiten können arbeit straße hindert faulen hunde drittjob land sarkasmus	",1
"steckt prinz kettensäge marionette finanziell abhängige donald zufälligerweise streichhölzer benzinkanister spielt politik dumm regierenden	",1
"organisierte kriminalität entführung hoheitlichen gesellschaft bezahlten infrastruktur handelt können drahtzieher verwalter persönlich rechenschaft gezogen namen adresse gesicht unkündbare stellung	",1
"spinnen polen genauso esotherisch durchgeknallt asiaten spätfolgen katholizismus beförderten magischen denken	",1
"akk totengräberin cdu denkt merkel schlimmer könnte	",1
"spinner ausdruck kunst kunst glaubt beschränkten geist beeinflussen können wäre eingeständnis menschlichen manipulierfähigkeit	",1
"ergebnis ideologische politik über physik chemie siegt ergebnis dummen ideologie gelenkten politikern fachkenntnisse bezeichnen strom steckdose einkommen diäten besoldung	",1
"sreuters komischerweise frauen mächtige vermögende männer geschäftsmodell erkannt falschen beschuldigungen lügen geld	",1
"steuergeld eu abzudrücken migranten steuergeld wäre steuererleichterung überstunden leute zeit familien gründen	",1
"irrer haufen	",1
"deutschen naiv blöd koran müßte genügen	",1
"bittsteller vollen gabentisch zurück freundlicher unterstützung kriminellen seenotrettern debilen gutmenschen grünen ökolatschen	",1
"fing unbequeme namen nannte plötzlich riesen problem hoffentlich lasen linke zecken mund verbieten	",1
"logisch vertritt no einfältigen für karriere usa verlogenheit geld scheinheiligkeit geld ignoranz geld kriminelle energie geld aufgebaut	",1
"syrer bienen resozialisieren	",1
"politische umfeld bürger nrw psychischen gefahren schützen masken müsste sekundenkleber dauerhaft zugeklebt	",1
"drangsalierte staatsbürger verlangt gesetze durchgesetzt geschieht weithin offene grenzen asylmissbrauch volksverhetzung moschen akzeptiert rechtsradikaler driftender leben	",1
"gesundheitsminister kritisiert dreht völlig beste arbeit hebammen vergangenheit für geleistet quatsch abitur studium grund cdu wählen treuer wähler jahren herr spahn sinn für realität verloren ekeln getue	",1
"islamisierung deutschlands läuft	",1
"gerkommen leben schlecht bekommen kosten monat	",1
"winterwind dummheit schau stellen jogelmario verstehen trollen andersdenkende dumm ermüdend hauptsache können nachts schlafen	",1
"erklärung genügen https fragen latinos teilweise europa reicht denken gesetze ändern zustände lateinamerika	",1
"ör https printmedien	",1
"rapper fler deutschland geborener deutscher sprache duden nachzulesen primitiv anmaßend frech dumm außer saftige geldstrafe für hoffen	",1
"wenigen dümmlichen aktionen gauklertruppe geniale ideen kunst gefeiert tse tse tse endlich betonschrott beseitigt grundstückseigentümer hört ruhiggestellt weiß quellen truppe finanziell gespeist vermutungen zps für verballhornung deutschen sprache	",1
"meckerbolzen weckmänner halal möglich möglicherweise beschnitten	",1
"kirchen meister anbiedern herrschenden if you beat them join them denke fleißaufgabe elf deutschen evangelischen landeskirchen institut erforschung beseitigung jüdischen einflusses deutsche kirchliche leben gründen problemlos antisemitischen enstellung martin luthers passte	",1
"während iraker flüchten kopf hinhalten bekämpfung is ehemaliger bp köhler einsatz afghanistan wahrheit angegriffen ergebnis rücktritt	",1
"parteien grünen deutschland kriminelle ausländer post ab grünen zartes händchen drüber getreu albernen ideologischen motto mensch illegal	",1
"kleinbürgerlichen rassistischen spießer früh gefreut bescheide aufgehoben richtig	",1
"britische volk kapitalistischen gründen irland nord bereich zurück arogante dame eu	",1
"fehler artikel versucht argumenten kommentieren nochmaligen artikels fiel satz gereicht hätte tickt josefine paul richtig rp schwachsinn verbreiten frohes nikolausfest schätzen	",1
"bericht über duschgeknallte gewalttäter rubrik sport gestalten berichterstattung isolieren rubrik abschaum	",1
"tönnis problem benannt falschen worte verwendet daß bevölkerungsexplosion afrikas große problem kontinents außer frage daß storch babies über afrika abwirft daß afrikaner produziert allgemeinwissen aussage herrn tönnis rassistisch	",1
"dierekt herr scholz folgen totengräber spd hoffentlich wagt spd totalen neuanfang leuten muß regierung austreten	",1
"halbeuropäer lange gemeldet wovon ablenken führen schilde wetten	",1
"wünscht altkanzler cdu lusche klappts cdu niedergang	",1
"indirekt tot gewünscht wissen	",1
"schwuler verteidigungsminister truppe freut ausland schüttelt kopf westerwelle außenminister	",1
"kompliziert fußgängerzonen fahrrad fahren roller ach markt gesättigt lebe kapitalismus scheiss leute jubeln anschließend blöd wäsche gucken upps	",1
"ok feldversuch linksverseuchten kommentatoren forum dumme säue achtung handelt satire möchte persönlich beleidigen entschuldige präventiv betroffenen darüber hinaus beitrag meinungsfreiheit gedeckt gespannt	",1
"südspanien runde kilometer germoney sizilien runde würden umwege	",1
"zunahme ratten lässt zustand gemeinwesens indikator ablesen rattenverseuchte städte musterbeispiele für angewandten	",1
"selbt rp peinlichhier null kommentare stehen dürfte hauseigenen zensur	",1
"oho berührungsängste türken anzeigen wagen berührt weiß rassismus wagen deutsches kennzeichen verschleiert wagen	",1
"find türkisch arabisch vorteil feinde verstehen	",1
"zugegeben afd politikern dorn auge bürger afd wähler eingeschlagen herr özdemir weiß lauter grün laberei zeit abgelaufen für altgrünen reden deutschen bundestag erzeugen sinn hören hören springe dumme geschwätze egal	",1
"verdi kriminelle vereinigung gehoert	",1
"mund schneller hirn ach nee hirn liebe gott honk produziert relais kopf klackert inkompetenz sachen brandbekämpfung land waldbränden	",1
"heimatliebe weiß gruppierung hinterherläufer überhaupt völker völker ernst gemeint sinne unsäglichen braunen schwachmaten vergangenheit nämlich geleugnet ideologien paßte trägt bildung definiert halt	",1
"grünen holt nächste krankheit parlament	",1
"nullen orientierungslosen nullen verwaltet	",1
"spaltpilz endlich sarkophag resp bunker	",1
"für egomane weis arroganz herkommt löw lakaie torwartfrage wurst uli löw weltspieler wahl terstegen gestimmt weis	",1
"art hausordnung alteingesessen besetzern weisen rechtmäßige waldbesitzer rwe kritisiert maßnahmen staat lässt nase herumführen rechtsstaat vertrauen bananenrepublik deutschland ausgeliefert linksterroristen genannt aktivisten herrschenden ausländischen clans genannt migranten gesellschaft genannt linksgrüne terroristen	",1
"greife arsch kopf dafür schade	",1
"frage bettler mantel versoffen	",1
"na familie sechst wusste hohes einkommen sechsköpfige familie ernähren allaah deutsche	",1
"natürlich bezahlten jauchegrube kommentare gekrochen gewürm indiana jones hochtouren über geliebte lügenpresse merkel	",1
"naja usa halt land ungebildeten minderbemittelten sowas trump präsident psychatrieinsasse zeigt schön umfang kirchen realitätsverlußt regiert	",1
"wdr aufgeblasene überhöht kostenintensive anstalt völlig ignorant affäre fisch stinkt	",1
"abgebremsten zuzug deutschland ballungszentren kleinstädte über steigende mieten wundern flüchtlinge einwanderer eu gebaut lebensqualität zerstören trend hält gespannt	",1
"maurergeselle tritt dummheit nato merkel dürfen schreien dummheit unterstützen endlich initiative ergreifen mister trump ahnen deutschland schicken	",1
"fragen herr reul zuhören absolute fehlbesetzung evver et joov jo dä et maache wollden akuter	",1
"deutschland appelliert flüchtlinge	",1
"bademeister interkulturelle kompetenz hätten rückgrat würden gäste nötigen kultur anzupassen	",1
"wünschte daß menschen katzen städten laufen laufen gefängnisstrafe belohnt streunenden hauskatze sämtliche gärten notdurft hinterlassen mittlerweile pest	",1
"große bruder möglichkeit gefunden günstiger afghanisches opium fest russen wesentlich schlauer abgezogen zugeschaut mohamedaner zerfleischen beispielhaft	",1
"oje hoffentlich organspender zustand hirntod unterscheiden	",1
"video erkennt wagen schwachköpfe verschwanden mietwagen firma anfragen hohl nenne hools wagen gemietet	",1
"at geraths zuwanderungsgesetz reden kenne flucht völlig verschieden sachverhalte menschen ignoriert vermischt absicht	",1
"gabriel lauterbach politiker voll heißer luftblasen mündern	",1
"polizeieinsatz kritisieren würde meint könne türkischen hochzeitskorsos gesperrt entstandenen konsequenzen dieter nuhr fre mitgehangen mitgefangen freunde sucht	",1
"quotenfrau ruhig überschätzen vorgängerin	",1
"hoeneß fc bayern ernst fc bayern schonungslos sponsorengelder qatar land diktatur islamistischen terror fundamentalistische ansichten islam verbreitet https cc	",1
"na stasi gestapo künstlervereinigung dekadenz perversion linken erreicht täglich	",1
"corbyn antisemit kommunist brauchbare alternative bojo deutschland eu ärmelkanals unfähige	",1
"versteh hirn friday future gretas	",1
"los annalena baerbock kind gehirnwäsche klimakatastrophe rest verstand ausgelöscht	",1
"auftrag erfüllt europa extrem geschwächt zuwanderung deutschen sozialsysteme läuft hochtouren verhältnis westlichen verbündeten östlichen nachbarn schlecht israel verdammt gedisst dafür freunde iranischen mullahs gefunden	",1
"jahr großstädte flüchtlingen land	",1
"parteiprogramm linke daß staat überwinden sitzen parlamenten kräht hahn reichsbürgern geschrei groß gefahr reichsbürgern erkennen verschiedenen islamisten	",1
"bedauernswert kleve blinder rein populistischer aktionismus breitmacht interessanter lesenswerter artikel fremdmedium https	",1
"steuern aktionen situation lange rettungsaktionen geduldet schleuser animiert boote verfügung zustellen männer versuchen europa asylrecht vergewaltigt horden los	",1
"isses halt braunostdeutschland flüchtlinge ausländer hetzt bekommt bein boden wiedervereinigung verantworten	",1
"schlimm traurig früheren weltklassestar held jugend schmieriger korrupter funktionär sperre müsste lebenslang gelten	",1
"wahlkampf skandierte blonde selbstdarsteller america first wissen stand amerika abgrund schritt	",1
"unglück eu passieren alkoholiker	",1
"dafür später schule intensiver betreut auto vorgefahren abgeholt mittlerweile tatsächlich dämlichste volk sonne	",1
"wovon zahlt zurück bekommt urteil wertlos informationen	",1
"menschenkette türkei wär	",1
"augen verständlich dumme spiel mitspielen stelle franz staates würde wiederaufbau swingerclub etablieren schließlich gebäude fawin atheist feuchten belange religion schert alte traditionelle erhaltenswerte schätzen weiß unabhängig errichtet	",1
"euros herr asamoah für verhütungsmittel für geliebten kontinent gespendet herr asamoah verstehen freundschaft verbrennen blauweißes trikot verloren möchte freund	",1
"herr poroschenko erklären russen krieg westen gestützter jammerla en kriegstreiber westen wären	",1
"verwundern bedenkt afrikaner falsche angaben über herkunft alter	",1
"steuerzahler haften für wahnsinn winterwind co begrüßen verursacht könnte ko	",1
"außenseiter möchte stelle dafür jahren unterbrechungsfreie stromversorgung bereitstellen hoffe demnächst lobby stilllegung kohlekraftwerke lage alten weißen männer farbige frauen für management stromnetzes verantwortung na prost	",1
"künstler größte lump land	",1
"reaktion linken planbar peinliche naiven linken realität verweigern herr linnemann probelem richtig beschrieben lösung kipping ach nutzbare kern problems behandelt erwarten spd erklärt peinlich lösungsvorschlag na	",1
"tja polizist nrw maximale freiheit bürger drangsalieren kratzer lange reha kur bezahlen dürfen schönes leben sonnenseite polizeistaates	",1
"sucht überall xistisches wundert femanze über volvo firmenlogo grenzt schließlich frauen durchgegenderten schweden	",1
"schenkt rapper ne uhr pünklich klappt richtig eurowings gelesen wäre minuten spät stunden früh flughafen	",1
"horde britischen clowns spielt parlament furchtbar volk abgestimmt knapp für austritt entschieden datum morgigen freitag märz uhr schluss	",1
"oh gott wahnsinn rp gesunken schlimm namhafte prominente fake news alternative facts	",1
"gruselig solingen scheint sammelbecken für untersten schichten stadt leute gehirn wohnen solingen zukunft gelingt bewohnerstruktur grundsätzlich aufzufrischen fängt stadtbild stadtsauberkeit endet agressiven rücksichtslosen rasern soundposern all probleme stadt lieber sumpf	",1
"weis linke zecke wovon redet bezweifele	",1
"erzählt sinnlosen blödsinn klum nervt bolzt furz bild manier artikel rpo sinken	",1
"na herr böhmermann alte weiße schön frech schwarzer herr böhmermann leiser täte moderatorin hatice akyün wäre beraten land außerhalb deutschland türkei	",1
"lese umweltverein häufiger kotzeschlecht sogut steuergeldern spenden beiträgen finanzierte abmahnverein endlich verboten gemeinnütziger verein kriegt krätze sowas	",1
"ähm rp bill gates beantwortet fragen schön bild herrn bezos gezeigt kontrolliert veröffentlichung	",1
"deutsche nm zurechtkommen herr löw unterstützen kuscheln täglich gespannt	",1
"kennt drohen erpressen fake news verbreiten schlimmste richtige beherzte politiker trauen limitierten rhetorik viertklässlers stirn bieten	",1
"ach erfährt zufällig tage wahl kretschmar a gewaltig grundeis	",1
"sexuelle gewaltfantasien zusammenhang claudia roth ne ehrlich dafür fehlt vorstellungskraft wunsch vater gedanken peinlich für deutsche demokratie person bundestags vize zeigt runtergekommen deutschland dss afd leute bundestag sitzen kollektiven irrsinn	",1
"integrationverweigerer kennen angeblichen rechte pflichten dafür	",1
"selbstverständlich natürlich einfluss asylverfahren müssen lernen terroristen liebe begegnen käßmann	",1
"nochmal statistiken https zeitung hamburg mut	",1
"für armseeliger haufen industrievertreter	",1
"skepsis nachrichten selten berichtetvhttps	",1
"k	",1
